sha256,malware_type,adware,crypto_miner,downloader,dropper,file_infector,flooder,installer,packed,ransomware,spyware,worm
72ef05634d4cc7dcf6fd38c6f5f6e756f5c7e349099419d3ffbe1765308a7cdd,adware,33,0,0,2,0,0,6,0,0,1,0
95dca0bc594a99f7937c240c790cb92cdbe0245a63bca67ccacfb4b9b3002018,adware,34,0,1,2,0,0,7,1,0,0,0
fa0ffb2cbf154cf1c0f0a6410afcb30be94c65dc5f6efdcd27f3edc3e1f630e2,adware,33,0,0,1,1,0,7,0,0,1,0
a66bb40fafc3922c15411b4634ac954c6cb1f6fcda5dae31c1278f84c406b320,adware,34,0,0,1,0,0,6,0,0,0,0
e6e5d88b6eb9ee4b3ec16e381de5584ef2f51ab960b13b88e26941a4637c3035,adware,33,0,1,2,0,0,7,1,0,0,0
080a70f9407b06b579610dfba182457c39b47e794735126d779d6962ffe03834,adware,33,0,0,1,0,0,6,0,0,0,0
65158c9ab753d0465cb7aa507026a72df2f6bb85d0f7a4f11c1031f87d5eac4b,adware,34,0,1,2,0,0,7,1,0,0,0
1cece67fef6df52f54f5bd6e8ae85c6fe8449c48961cdee7ae2db824545fe10b,adware,34,0,0,1,1,0,6,0,0,1,0
0ff8d95913dccd9c1767cd5f86b9712545c7befff55d1184af9e5e884ca9779b,adware,34,0,0,1,0,0,6,0,0,1,0
91ef70bb229de377627ef16c11d0320296fcef51d4581c91e1fb637048a24970,adware,34,0,1,2,0,0,7,1,0,0,0
6ae0ac66da4d84bcc38febf275fd62283fab23bcd966951b9066bf59fb37eeeb,adware,33,0,1,2,0,0,7,1,0,0,0
0a3f128a558751a1dea1b8c7334c1965640b69d8de0e16396c0a5c5489edae76,adware,33,0,0,1,0,0,6,0,0,0,0
4b6e6a7fcd79646cd0df9c25909e9f06d50cc281071095d997d4864f56a4a0fd,adware,33,0,0,2,0,0,6,0,0,0,0
bfc95bf6df0f8f256454c446308cb320d3066a243d00b7252746f877d3ddaebf,adware,33,0,1,2,0,0,7,1,0,0,0
2785eda002d042c6897c6965010113493f4b20610bcd3b4ac7209f867b7ca714,adware,34,0,0,1,0,0,6,0,0,0,0
f7a0a1a374a8ccd48e4c5d6b78f0a3a7a08fcce72a4a5cb82971238adfe5c410,adware,34,0,0,2,0,0,6,0,0,0,0
f69c187d687c1929dd68e4e38039a41271a036525be45e54eec87cf0923f62cc,adware,35,0,0,2,0,0,6,0,0,0,0
5570d28129c99bc6e9c6195d2f8a4ef57c748473096964912c676cc967fa5086,adware,34,0,0,2,0,0,6,0,0,0,0
ee94c7061b802de1a389e9a21b826b0d77992171aa3397a201150a091c2c50d4,adware,34,0,0,2,0,0,6,0,0,0,0
c21c73b18c1c1d0544b9b40989c74cf49e2511924b24d2a7a327d54ce9966674,adware,34,0,0,1,0,0,6,0,0,0,0
6becc7e43e060749e797897f1d1735f9ebe276a7b340b14dd249b4d99d6d256f,adware,33,0,0,2,0,0,6,0,0,1,0
3cdedf66afcc31e3e23bd090049018255b35a08293d4f97221d807b59fb28c89,adware,34,0,0,1,0,0,7,0,0,0,0
76ba2e33b54b441cb129fbd13e55fa2c145a3046c01a5ef7dbf4cc05fce9919a,adware,33,0,0,2,0,0,6,0,0,0,0
0165607397098be2dbd3bec66a1283401df86e21177f89c576eae7d338fd4623,adware,34,0,0,1,1,0,6,0,0,1,0
26f7545d78e728ebf12af30545a752e70c87f10da96eca38f3b5727f7ce83878,adware,33,0,0,1,1,0,6,0,0,1,0
5d95d50d0d596ce82ae4c1ef63cb460dd4b1ebc5dad0e21f702babff2fbe29e4,adware,34,0,0,1,1,0,6,0,0,1,0
e9be1bd5f29756b8ca2b37467fdbc16f106f102210016758ff4b4c58095a4c7d,adware,35,0,0,1,0,0,6,0,0,0,0
905f7714e64df44bf531847db03bc77fd4c775dbc657ffacfae05632be54378d,adware,34,0,1,2,0,0,7,1,0,0,0
45564200c3b5dacfe20ff7f627e8fbca6115b833628223c1dd94508b740b6cc8,adware,34,0,0,1,1,0,6,0,0,1,0
aed3180f3fcf7f0c74b82bdb9b03c85eb81a01daf2597506e938594770b6c2c4,adware,33,0,0,1,1,0,6,0,0,1,0
6a7791e9b3ec9e4c61d95fa187f3f1745b85682aea11845d52b9bf040954ff8b,adware,33,0,0,1,0,0,7,0,0,0,0
08f9d4c077f62deb87b17238ac2fa55f81cb63139408f933176019463cb19a30,adware,35,0,0,1,0,0,7,0,0,0,0
ba190a1701c6b914083d6f9bb6818e12c3cd19804d65cca92dadee224e1a25d4,adware,33,0,1,2,0,0,7,1,0,0,0
ad5ff4c89c88007f604ef0f98ec6e4da37acabd3fb5a5809290087c112b22e6e,adware,35,0,0,1,0,0,6,0,0,1,0
d68e7352e0587147eec6a22e6197bb3ed5638239d9f644d9b896732c8e97b5c7,adware,35,0,0,1,0,0,6,0,0,1,0
145d20b6bd102d0bc7839ba6c999e9fdaaa712ca1b1508a151cf5cb8e6b9314d,adware,35,0,1,2,0,0,7,1,0,0,0
ff3f5664c7e0efc0a347150734621188707a58bf0cb790d6c4ea9b60555d49c2,adware,33,0,0,1,1,0,6,0,0,1,0
38092d06a47a43bb15c13cee61283513f1b6a9b29614899ba0d260ec72f9b4b0,adware,33,0,0,1,0,0,7,0,0,0,0
310ac927772b07f57e45d9090d7efd90f278760959982f8c04df38251a64c185,adware,34,0,1,2,0,0,7,1,0,0,0
29151d828e074c99d716ba96d2f79106b1e4f8712a27bb83349ad32b6173e32f,adware,33,0,0,2,0,0,6,0,0,0,0
cf47ec5fb8e70a9010190b9a4f653c8689bc5ff2bceb5d49ff06f4f0a32d1684,adware,34,0,1,2,0,0,7,1,0,0,0
d98fb2df295b9597b71741b9e68aa38e205d920df1384eaec753d400b63160c0,adware,33,0,0,1,0,0,6,0,0,1,0
1cbdead576af3c4065a83ec0cc6db7dde2b310a225929cb9e365420fa1272a21,adware,34,0,1,2,0,0,7,1,0,0,0
2db2e42be59e888b50916f61afb3af0606aea012465e61d24107876eacf23965,adware,33,0,0,1,1,0,6,0,0,1,0
5707d44190cf72718cd14ab4801b0bbb48b4517ace9ecb6e653565b2c42b79aa,adware,33,0,0,1,0,0,6,0,0,1,0
739a22c2c1c6229947733fbbc2fac4fd65f699fe0c03b203c3a4c4e3461fe5e1,adware,34,0,0,1,0,0,6,0,0,0,0
aa60cb155d188fe11462c10a6c604b33713aa2c5f62bbf393f856b7e69e0436f,adware,33,0,0,1,0,0,6,0,0,1,0
ec65e1517fa18a4a417c27c6e88a355e004f4254bed70353776699ca9e2a82a8,adware,33,0,0,1,0,0,6,0,0,1,0
1c3845887e591268ba30bd0a6616acb78cbc878d3a9f1d1f4d6c1e4fa0698179,adware,34,0,1,2,0,0,7,1,0,0,0
3bdbb71f9763cec6321ab3fa9c90fb0d33436af51dbc86a2cf5692a70cc273ab,adware,33,0,0,1,0,0,6,0,0,0,0
374d75018faa523b0f09cf2f82a0e6f39c8c243be52a3c1341f56030f7799b8a,adware,33,0,0,1,0,0,7,0,0,1,0
04ce108c3fb4be818de2df39ec3d95d5d13801c83fe6076408b6b0ac20207f4b,adware,33,0,0,1,0,0,7,0,0,1,0
4e533de2e864bf08216f38cb21f8a5384f74156613d4ccad3cd37afc38f4be33,adware,33,0,0,1,0,0,6,0,0,1,0
6aba4b0e9c12cced03cd9ae5853b5535dd857e17c2fbaf468c8d6cc00bdf1559,adware,33,0,1,2,0,0,7,1,0,0,0
43aec094b421ee6070a6a70bee7be55dfd49989ce65d192a6f52053b0270d5c9,adware,34,0,0,1,0,0,7,0,0,0,0
fcec045d9ba4d5c4c79ee8334498c628663bd633c20ce078b1e2d030b6be9f2e,adware,34,0,0,1,0,0,6,0,0,0,0
0ff80a0bd0acd8cfc6bc00222512fdef15673826a5484cd1f429519411304961,adware,33,0,0,1,0,0,6,0,0,1,0
4002516753ee0af67023e01801ac9048fb03fbef00a87e4bb7d3db9bf9a99af9,adware,34,0,0,1,0,0,7,0,0,0,0
6d2a986bcd78ff23c0b7a1e0eb324155025e8970f8fedbea3f7efa3227d986fb,adware,34,0,1,2,0,0,7,1,0,0,0
14eb413fdd5b01654254b28a12678baaca822023b2aa77338cf4633fd9a99b80,crypto_miner,7,21,1,1,0,0,0,1,0,0,0
e980f7ac6f03dac9904370f7096da6c07155ba66311ff00e42c57028aaca7b96,crypto_miner,2,21,0,0,0,0,0,0,0,0,0
d268d1e8956efbf0353f171dbb40262da2e3670ebfb62a89490adde34198e283,crypto_miner,7,21,1,1,0,0,0,1,0,0,0
42b5f2fe89e8ef6076295c373a49925070533e2fe2444ada29e0533230b09e5b,crypto_miner,7,22,1,1,0,0,0,1,0,0,0
ab6d5847da7193a0d0c954fc4b76b1527ad97ccffd6ca6a8e0ffdd928f386415,crypto_miner,7,22,1,1,0,0,0,1,0,0,0
a065e3270c12a5d048c03ba68b29eee177f204d737a2fb07f39c29ec8f248834,crypto_miner,7,21,1,1,0,0,0,1,0,0,0
5fd9a3c588706e84185720a3e640163ef861fb032ea8ce5c0f69295b398513d5,crypto_miner,7,21,1,1,0,0,0,1,0,0,0
97e98022c164399b00c54684ce79bd50771dc0bb09fb9332f638c35d295427a2,crypto_miner,7,21,1,1,0,0,0,1,0,0,0
a001baddada3185e1e1102fa9ad534328c3c2dda172bdc441537b8bdffbcc90c,crypto_miner,7,21,1,1,0,0,0,1,0,0,0
820d89a6507f9d3105b3e48585a7f3824fbd573acba1f9e2733118de7665b9a5,crypto_miner,7,22,1,1,0,0,0,1,0,0,0
6cc4309bd7919696cc9423b72c31039d3ecac16e489463fec210d5bcdc9e65f9,crypto_miner,7,21,1,1,0,0,0,1,0,0,0
10282a38df0b0679a35b71b597075b460f9d11fde1b915b0e846393aa3a8ded1,crypto_miner,7,21,1,1,0,0,0,1,0,0,0
e76cecca4525e44e3cb0e2c1a7c7739ace7f6f90ec5b7490f6ba3bcab71f6764,crypto_miner,7,21,1,1,0,0,0,1,0,0,0
169d75568bc067f3071824e326cf2a43fb8d96247528b8923b7b7fe1c2571502,crypto_miner,7,21,1,1,0,0,0,1,0,0,0
d0e2de95186828f08d079c40019c645f6f905b0e47369f9b04281663a8e83b4b,crypto_miner,7,22,1,1,0,0,0,1,0,0,0
02a30e760da6f274168ef0213b92ac9757eb948ea2e544f491aaa309ec553570,crypto_miner,7,21,1,1,0,0,0,1,0,0,0
ec91135024eb1ca4777c9ee68db0859f3971f26ce4fe3b9d97640d21f0fcb841,crypto_miner,7,21,1,1,0,0,0,1,0,0,0
0f45b32bcc9a3195f92b2329aaebe3c11b59cdd5b60e2d21ad6be0d1b33a96b4,crypto_miner,1,23,0,0,0,0,0,0,0,0,0
473ee6fc1503d9cb6ad1d3ff3e44f8b842f7abdbc27f71b9529f4c694413064a,crypto_miner,5,23,1,1,0,0,0,1,0,1,1
7f820bc5685fd646a9c47058a856a8ab4aa36e8fd97a4d26101a91fe17383e73,crypto_miner,4,22,0,0,0,0,0,0,0,0,0
1e7a3b48756d943052a9f9602e78c435d6702d8322896c6669bc3e3e0bce2fa8,crypto_miner,3,22,0,0,0,0,0,0,0,0,0
ab5c0d304d638b05fd5819bc4eb1d97122e7bef39e462c78ff0ed8c51277167d,crypto_miner,6,22,1,1,0,0,0,1,0,1,1
822a452e2f851fb49d4a5c1cd6c830d3ad3aeb3b7d231fdff8bbb3522732dc88,crypto_miner,4,23,1,1,0,0,0,1,0,1,1
6a7764812a3b9704d01a20b53b9a4b0f4075913aebc1e307d985fa0cdf272b4b,crypto_miner,4,23,1,1,0,0,0,1,0,1,1
286fdac65c87a9ef6f1a04ff3e6c552ee540b6e2188c57d5bef6b16ff9f58f3d,crypto_miner,4,21,0,0,0,0,0,0,0,0,0
b90bdce5a07272bc1072176cbbc2d3149660fc25fe65684651ced96f846f2929,crypto_miner,2,24,0,0,0,0,0,0,0,0,0
97b07e28499144f5f694ac1a72a281e1b3d150f65b2a61263d0601a5bacee7e1,crypto_miner,1,23,0,0,0,0,1,0,0,0,0
094fa02050923d54e743efc5bb923cf95d46224f46bdb34db022b0eb34106699,crypto_miner,5,21,1,0,0,0,0,1,0,0,0
80d21ecc4c034a1e47eaccde815039c97c2aea6a5e7fcbd5cb480317d89b9b8d,crypto_miner,5,21,1,0,0,0,0,1,0,0,0
efa258157b7e9b261c2925b69561dc691eb58677b2e0ae037cfa3de800b1578b,crypto_miner,0,22,0,0,0,0,0,0,0,0,0
7c0f73e8706d224861e1ab2f2bf822639c7ca362147cd069472e884c6bdc0502,crypto_miner,1,21,0,0,0,0,0,0,0,0,0
4e393e26c4beda0361e69c1a530ff61ed4e06aaf906b0b11f1e3e05cd5cda809,crypto_miner,1,21,4,0,0,0,1,0,0,1,0
4d7623416820d8a7a1ba0be4c6100d9501ef85ec6e27c58327e9e13e5ccfc307,crypto_miner,0,21,0,0,0,0,0,0,0,0,0
7496905f44b0412e15d4cb07ff2f2e94774796d002d2d11178fbf792c407b76c,crypto_miner,6,22,1,0,0,0,0,1,0,0,0
9fb35640eae9f5746050c3165973ba32f22007e2459da3336a53b1051c59e94b,crypto_miner,5,21,1,0,0,0,0,1,0,0,0
69d11b6d7f21ad57bcff7cfe67ceb4207f5c7e670bddc5dedd79b1d413225022,crypto_miner,8,23,1,1,0,0,0,1,0,0,0
c71930c0301052a1677dc7a6f0396dce7326452b227d93ffedeca1c9647a4122,crypto_miner,1,21,0,0,0,0,0,0,0,0,0
4588c456735c83d71047593c907a54bac95d397fa1383fc6cbd668ac0f17e2f3,crypto_miner,7,21,1,1,0,0,0,1,0,0,0
10b5207fb73c7ecc324abbd4e74771da3fb8fd30627f8f73fef5f21324d1d756,crypto_miner,7,21,1,1,0,0,0,1,0,0,0
17ff4570a03e11ba9dd95dd34143baf311d978fce561af17bb25121147d81920,crypto_miner,1,22,0,0,0,0,0,0,0,0,0
410db1c1e8bc4566175c4b626c0b398c72494815a006092835d803a8d768c3e1,crypto_miner,7,21,1,1,0,0,0,2,1,1,0
3ab43b40a6543c98f98791dfa3506de09e1742199a936b3b58079f22d35b0ab0,crypto_miner,7,21,1,1,0,0,0,1,0,0,0
b01083bd1620f4886cf2397661da1646256876f2fda7525559c2f77538d27c53,crypto_miner,7,21,1,1,0,0,0,1,0,0,0
359b7aaf98352ce751bbba7925bb02955cffd6505df89128d04f5f89a202b913,crypto_miner,7,21,1,1,0,0,0,1,0,0,0
12c35d9679ea71afc33105bf0f3ab3b20e84ffb8359b1345f264315c5453423d,crypto_miner,7,21,1,1,0,0,0,1,0,0,0
2024ca7890ba3326238d3f3a341f561b72784ad9bccee6fb0765a2b7c0446e17,crypto_miner,7,22,1,1,0,0,0,1,0,0,0
0aba01e1dc0c6d1435c22089cfe3bd1cd6ec7d1cea73d34fb871b6c4e8135be1,crypto_miner,1,21,0,0,0,0,0,0,0,0,0
acc5281776d352aaa491fc431d715d770afdd2e549169ca8031210a0dcdf9323,crypto_miner,0,22,1,2,0,0,0,1,0,1,1
6500f359a7756fe461e65c8db102ddcbe7a57dc3d891de639c0733585efe103a,crypto_miner,7,22,1,1,0,0,0,1,0,0,0
b4896129a8241e11f86c440f01ae4361d6eb395a0f2260e51a5d8686672bb5b9,crypto_miner,5,21,1,0,0,0,0,1,0,0,0
eefd506bf60c0b866eb1664c3a03f52b16dfd682d22073a3a27a3f1fee50575d,crypto_miner,5,21,1,0,0,0,0,1,0,0,0
fef5f1ec1c4aadce23018b828d6696ec7a67ac3b8cba389529f0fda310adc0d3,crypto_miner,5,21,1,0,0,0,0,1,0,0,0
e3ffb785b242ff4b821e1da9118de766e23c76a5b5aab13edf6cee2697fb0cd5,crypto_miner,5,21,1,0,0,0,0,1,0,0,0
ae3bc8c94b024428e80de0d4f287912079f33e422eb90d039991a03ff27d7270,crypto_miner,1,21,0,0,0,0,0,0,0,0,0
3f3dfb777ee13d40821cd117489dd3484ee93f2b539b78032db8b58afce22b1c,crypto_miner,7,21,1,1,0,0,0,1,0,0,0
9dfa7a19dfd41565b179c3c129448ea308fdfb28f575100174dfca1c9ac0a2e5,crypto_miner,1,21,0,0,0,0,0,0,0,0,0
53658dfb871eee5137771ca0a9709f473c62bd5e7338b9915ff80361a0f594ba,crypto_miner,1,21,0,0,0,0,0,0,0,0,0
b5e66d6eef1a52192cef32017150e19b10edc5cb7e8530875ad749b70bef368c,crypto_miner,3,21,0,0,0,0,0,0,0,0,0
dfacbfa743b3827b0cad679bf1cf20d541b156be9a006b06d1446f267d556b98,crypto_miner,1,22,0,0,0,0,0,0,0,0,0
5a62ecbe1ba06b02ca7511a685d8f45df5d41102e441f55926d2c8d8bbe5949d,crypto_miner,1,23,0,1,0,0,0,0,0,0,0
438e5eaf0974b0d92b7698ecadf1caf16baca98fbd1d9db20d728dda612f5bcb,crypto_miner,4,22,0,0,0,0,0,0,0,0,0
892e3a18f6dcbd8641f78d1c942cd831de64b88e712a71113cced0678be7a20c,crypto_miner,1,24,0,0,0,0,0,0,0,0,0
f833c4213f1831e21bed26949ce64e5d15cfb5dd444666a1650831094265a76d,crypto_miner,1,21,0,0,0,0,0,0,0,0,0
9fbbd7d6f48bbfb01ba530fe261daa739904aba8dc8a0d11e9f356fea5642b13,crypto_miner,1,21,0,0,0,0,0,0,0,0,0
4531bb849e743348a814a032db464d16b4bddb70eb047e836d8346c2c64a3e02,crypto_miner,1,21,0,0,0,0,0,0,0,0,0
8f0530a7d489591e1bad5bd65afa599ac7a9cf41a5433a6bf38000bda29a1c6a,crypto_miner,1,22,0,0,0,0,0,0,0,0,0
45a820ffe393d87955bea5dc83f97ff97d7ef6180335973f0104d878071ce3f8,crypto_miner,0,21,0,0,0,0,0,3,0,0,0
425e6222a9152bfeeae82088472bf0344b5e1d048e30bf1674a8d50a5883c4e1,crypto_miner,4,22,0,0,0,0,0,0,0,0,0
731ef61b9f31b07f7bdeb4fff2c5c06bc7f1ca7fd509fe593461f8e700af222e,crypto_miner,8,21,0,0,0,0,0,0,0,0,0
e7ce15fe3a7c98bb58ff2c346224d008988c52267f0811dffb8971d64a993e3a,crypto_miner,0,22,0,0,0,0,0,3,0,0,0
d409b078db72b062278010512ddf71c6999014bbd52a07011ded3e1878fa02f7,crypto_miner,1,22,0,0,0,0,0,0,0,0,0
284309d07f08261af19c937ece6d2031910d9124a7359c207ded65890b2d7c5f,crypto_miner,5,21,1,1,0,0,0,1,0,1,1
449d995145920bc71c3b1d9eb76983cc287c87ccf8cc0618ba4bbd7d9aafcd10,crypto_miner,5,21,1,0,0,0,0,1,0,0,0
1f7ace389009b0cb13d048bedbbecccdd3ddd723892fd2e2f6f3032d999224dc,crypto_miner,3,23,0,0,0,0,0,0,0,0,0
335d32c2151c2adfdd4cfc4a396ef4ff50bf01aaafbf625785d7ad41c2f4f91d,crypto_miner,5,23,0,0,0,0,0,0,0,0,0
e550394599f66a32f2f93423e4e6ed1afdcaf63431880c3539fb380505dfba3f,crypto_miner,7,21,1,1,0,0,0,1,0,0,0
64d33ea4245763569f7a3239e9f1dfb8fadb55abbaa22dda276d7d6f7b6ff9b9,crypto_miner,7,21,1,1,0,0,0,1,0,0,0
ebf67c854d699120b4eb180e890b889c2275650a303ec9acd90d69d29b0b087c,crypto_miner,2,22,0,0,0,0,0,0,0,0,0
fe517651680715323e28f2d906792f45a2a2874b98ef76a98bbaa0b6db5c00a9,crypto_miner,8,23,1,1,0,0,0,1,0,0,0
3b6ea2b15e8abe1433854a4624330ae86aaad8f2db01b17a193a352cc4c83380,crypto_miner,8,23,1,1,0,0,0,1,0,0,0
1ec2d87ce1de2a01689a2fda20c16985f4f1f7d92b670fceed76081d3c0753f9,crypto_miner,8,23,1,1,0,0,0,1,0,0,0
73541326ef0f2609042bb71c29f051501262d4ceb3f3fcd55800e86cd943335b,crypto_miner,7,21,1,1,0,0,0,1,0,0,1
c175d659c9bcb7708af2add8e50a01ac56b6e2dd4130339ace9fb56b601e1ca8,crypto_miner,7,21,1,1,0,0,0,1,0,0,0
8409a571ee34a85f425aee97e5e9334de6a959d8f0eb8c9b70b68326fe87fa2a,crypto_miner,7,21,1,1,0,0,0,1,0,0,0
29187a6ecedfbb7cc961f38332b1da94187003752e0647d9e802d5f8dd06e732,crypto_miner,7,21,1,1,0,0,0,1,0,0,0
85fd800c97c0eb1194968940ab12227b66f909d8f32996ec2bdcd281bf678b2b,crypto_miner,7,21,1,1,0,0,0,1,0,0,0
82cc53b47da798f9cc45d18cb5a960dccc0dbdb31b4d053ab8b660b3a05ca24b,crypto_miner,7,21,1,1,0,0,0,1,0,0,0
11a423f62697443bcbff953cab85481e4bb6203776dea66395128b292ac6b43d,crypto_miner,7,21,1,1,0,0,0,1,0,0,0
81599faac365a894b9a1961753277578aee7b7e7133c7d36f71b751134f9a323,crypto_miner,7,21,1,1,0,0,0,1,0,0,0
7f811862868e96e95510dff904da12e17050c74b573cbaa2ea08f2293ab216ce,crypto_miner,7,21,1,1,0,0,0,1,0,0,0
65e2669c8b6cd317a2d66fb14acf9d9d22d198f50adc4d129efaee8f557acf56,crypto_miner,7,22,1,1,0,0,0,1,0,0,0
d234f0bd7d275cee87bd509a7c8bfafcb033849d993fe355e861558e953e942e,crypto_miner,7,22,1,1,0,0,0,1,0,0,0
6a744f5becf36bc7deba991a9f1af90a894ee81a54d239c8972a6e55f22d5599,crypto_miner,7,21,1,1,0,0,0,1,0,0,0
7b6463152b884bc774f57177e21787c8c6e08fabbc4e3fdafd2106405c089ce7,crypto_miner,7,21,1,2,1,0,0,1,0,1,1
aad704139b865dc906fdadb4737e266513af127b6cc12cda2034e44b27c4685b,crypto_miner,1,21,0,0,0,0,1,0,0,0,0
e71de933d20cb2780df7fb2a40f335686be77dc4bb7d926e1c62d80ba468b492,crypto_miner,1,22,0,0,0,0,0,0,0,0,0
e5d34fd5404ba6f5d5ce594b08bd49f66c6c8d2c249cc65c32b41bd8afff8a1b,crypto_miner,7,21,1,1,0,0,0,1,0,0,0
e1df2e86fdd3686bb90cf7cbcf65a7c8a6380cd8d1d7a59bd09bf3a13c612a99,crypto_miner,5,23,0,0,0,0,0,0,0,0,0
675c761574244fbb325a8aad3b635ecc87f85fda9ea9881dc2a8a0fa0a8c41ff,crypto_miner,7,21,1,1,0,0,0,1,0,0,0
