sha256,malware_type,adware,crypto_miner,downloader,dropper,file_infector,flooder,installer,packed,ransomware,spyware,worm
793f0db45a72e264f47ed4564ca9b7e71f16a944409104d3898bfd0f53485c43,adware,33,0,0,1,1,0,6,0,0,1,0
b2dcda637065dd85da950dd47afe3fb6de8175197c5dc8c2e684cf439ecf21d6,adware,31,0,0,1,0,0,5,0,0,0,0
e42fb6f446fddac53863fd941ab6488136499f72787fea448f4681aed4c00556,adware,31,0,0,0,0,0,5,0,0,0,0
bd61033e0d915f6c445ccd020984501c5e46ad37c55b9a6ede844feaa4db9869,adware,33,0,0,1,0,0,6,0,0,0,0
9530c510ad89920885f3668272da19071cc448b5bb69fb14f0f82f8921544944,adware,33,0,0,1,0,0,6,0,0,0,0
dbaac6f770900c49afbda2da7e900bfdfcc678f69b664041b82b3bef50cffcb3,adware,33,0,0,1,1,0,6,0,0,1,0
95ae757d806a921fad0e6231e00b987c356488735ed985a6d51b6fcfbcfb7781,adware,31,0,1,2,0,0,7,1,0,0,0
a8f1030ed4ba76dce7f056264e466170472a42ee040c4ebeac256c206cd1d747,adware,33,0,0,1,1,0,6,0,0,1,0
a783f6507bee2d50f37d9fc8375efbeb8251fdc7032c0200302c87e9859b376d,adware,31,0,0,1,0,0,6,0,0,0,0
d9f570e1bb776f50638b1bcaed5f0c67ce483024835c57955c7ca0a22e04fdaa,adware,32,0,0,1,0,0,6,0,0,0,0
2dcf6794be84076d94c5223c2f0db7552e41b86b5482d02aafadb7f9f692688c,adware,32,0,1,2,0,0,7,1,0,0,0
2310290968f7c8b63b98d91be6c3d3d5358c9462393d71f81e164bf824c9aabd,adware,33,0,0,1,1,0,6,0,0,1,0
57eb5ea3c788c82d46a50ef88a851ce6eaa4c876c7fff25784de6a7232012f85,adware,32,0,0,1,0,0,6,0,0,0,0
e1873660763dc861afe9285f9eebfe3767af1903fb7ce989caef9b8dbb33d6c3,adware,31,0,0,1,0,0,6,0,0,1,0
c55270206b824410b197f26a9e607d292394ef81fb656d650be1308f4dfe10fd,adware,33,0,1,2,0,0,7,1,0,0,0
58b71112e9231d9ee8f33684b55f22bf97bd06b83e763782de1776caca29dd79,adware,33,0,1,2,0,0,7,1,0,0,0
861bef845491ea9ffb69c76ac2e0546461219a04d93781851c40bda69f1e0aa7,adware,33,0,1,2,0,0,7,1,0,0,0
e6c79fdc8a2958af832a7a14b6fdacef4b13da4d23799ccb877ce6bfba5891da,adware,33,0,1,2,0,0,7,1,0,0,0
69549afb3412a6565a17925b6aa5e9b860d8b3e618d3c567d96fd8d8be43dc44,adware,34,0,1,2,0,0,7,1,0,0,0
fbb446292d62a0d04730126704b97d700907f6e641b52101823b4d51d71c7dcf,adware,31,0,1,2,0,0,7,1,0,0,0
d9f0c86c44dec7178f9a8717057ad8cf2a2d1f22749390fab2e357e611fed83e,adware,31,0,0,1,1,0,6,0,0,1,0
d9c7b75dbf374d14b37d3ee65b2cea832ef347660a6ac9cd8cdfecbaeed21b7e,adware,31,0,0,1,1,0,6,0,0,1,0
2d03a9eb8aa4d2670730a57eb0ed907233c8457d82f185bf4cb9573ef3c22759,adware,31,0,0,4,0,0,5,0,0,0,0
8dc41f12e38d1c47e8cc4344cf2b3c52b25259fdd49d2bbad36a616f17f495bf,adware,31,0,0,1,1,0,6,0,0,1,0
a7a07123b3cbda0f4931e2e0d589957783d145273e2043dbacf6005f4bf213cb,adware,31,0,1,2,0,0,7,1,0,0,0
a281dbcf06c32a9e3e6bd5c2843f89ca37d20473c307680d9c517f731ee30bfc,adware,31,0,0,1,0,0,7,0,0,0,0
0de091a47b149f407dad62ee529b9a3bb6e9b931d1df847746a46b34be211dbb,adware,33,0,0,1,1,0,7,0,0,1,0
aeb56eb654ff68714c20aa2f0ea3e60423a65f871a9451718aaea05939f2138f,adware,32,0,0,1,0,0,7,0,0,0,0
964ff5f60902e6e6db6222afd8a2ee91037978e90d77161f29b0e59a86ce9c75,adware,33,0,1,2,0,0,7,1,0,0,0
29a45138bcd9ff02701d9de9d813735900f64f64a8db927ef8aee3ba8027316d,adware,32,0,0,1,1,0,6,0,0,1,0
a184db181519f18b70b3c6503297b4c42c1138c8b2b436e7fc1b5cd4fce5355f,adware,33,0,0,1,1,0,6,0,0,1,0
e7ac176c746d9f6c1dcc2a2b30ac72f1fb16be73e3aa0692bd49862fc2f38d1c,adware,32,0,1,2,0,0,7,1,0,0,0
e6e318ad412fe858f3599f743c6201c42c3fd65311f476dd040acf6b460d0c74,adware,32,0,0,1,1,0,6,0,0,1,0
9d5c84ee84bb478ca1cb8d028ca06dcc00f539945524c2aacdfe5525a1d3404e,adware,31,0,1,2,0,0,6,1,0,0,0
5bdf1f15731efaebe09d3717fc1baddaf944e9472271738d5c059820af1d13ba,adware,31,0,1,2,0,0,6,1,0,0,0
031c6307dcca200ccfccde6c003397917b1b560f7f0510e15d74f2adb076baec,adware,31,0,1,2,0,0,6,1,0,0,0
3b004ea39ddb084106358747e40ca38268d7b598567a4b6dfde42ec39c6f864a,adware,31,0,0,0,0,0,3,0,0,0,0
5c7a3d804ed92026903ce199278d3aae6b220242e4a9a4ad3453a17e522b0b3a,adware,33,0,1,2,0,0,7,1,0,0,0
ace2da62e228ed65fa3407e9ecbba1f37d6232d9f05acf43f34d93ab56e445fe,adware,31,0,0,0,0,0,2,1,1,1,0
71fcd0b37c355fe09e5763ebafdb5c02b0c41e1abdace5ba143f8e79115da0ae,adware,31,0,0,0,0,0,7,0,0,0,0
8460910d5042672e5d2569c923b692976590ae4a6e784678d8ad448090a56ea4,adware,34,0,1,2,0,0,7,1,0,0,0
bedd817a72aa50e42b7eb06c472e0feb8c83bebc7cb866dd6159f8f97c5f5399,adware,31,0,0,1,1,0,6,0,0,1,0
53a0cb479054f1026ae2ac0d40222f974612e928d0c35b034c8751ace865d2f2,adware,31,0,0,1,0,0,6,0,0,0,0
ea2421306cf1e53dfc7aaf10a9df135a2569478c42238e264649eab8a0cfa06c,adware,32,0,0,2,0,0,6,0,0,0,0
98b47fe937dbd12b6da31ec661d6987d2004862228fe80f4083e4874073da700,adware,33,0,1,2,0,0,7,1,0,0,0
9adc3dde5041a988cdc3a7ed8fd946203f5c64be6a33cfcb38542476847eb590,adware,33,0,1,2,0,0,7,1,0,0,0
57fa58e7741e9399cd3559d3d18df588dc42a1b4ef153ef9c3f7ff25ee8000d7,adware,33,0,1,2,0,0,7,1,0,0,0
53014a1777cd98756c01643c9f1f025676333ee691a1241b733ebe02ec3f9ff8,adware,32,0,0,1,0,0,6,0,0,0,0
0841565227dfd61a52c9a54d1bca5ea2a4aa26b7d3e7c9e2d2d5694ef8809f2d,adware,31,0,0,1,1,0,6,0,0,1,0
08e380a7e6002a8ee5684ca5d8a81aefa719cc6f44fe2655e5776a2cf9d7ed96,adware,33,0,0,1,1,0,6,0,0,1,0
5456f64310de2c0be17fbdf3a6ad3adee9c5e6eaf4bf8b1277af9ea57021e30e,adware,32,0,0,2,0,0,6,0,0,1,0
d76d55fd2b8287667ae7dc8274820055aea7032f7d957c627184c9aa3b0c931a,adware,33,0,1,2,0,0,7,1,0,0,0
6f0ff3f637a886ee19a68189d4c2a64b032ac0710d875e01dbba298ea762b7cb,adware,32,0,0,1,0,0,6,0,0,1,0
7cdcb4327c75f30d9ffcc276ad029455cfbecbb5ea81c4559ee45d084fef8fc4,adware,32,0,0,2,0,0,6,0,0,1,0
95af35654ee8b1644bc8f9fbe909da5c6bcc043198f9b904b1a109b45e22d42d,adware,32,0,0,1,0,0,6,0,0,1,0
2c9f1162cc91d4a79aa5bbbb91e33d81fe474e9d0662278f64efb534fefc2a1d,adware,32,0,0,1,0,0,6,0,0,1,0
fba7c79d23901e62ea827d45e0d98b0a1e65c9b1277f8ec9573f018eb4e67fa6,adware,32,0,0,2,0,0,6,0,0,1,0
8abbdbe3e0cd6ce0c87d7cf5e45dfee01398beb366e23481c2d324d1476ac559,adware,32,0,0,1,0,0,6,0,0,1,0
bb3054eff889bfc0d9dc3712a3c690a84b43c73a9f2b588d53c24bd2ce81eff5,adware,32,0,0,1,0,0,6,0,0,1,0
b34665da3e9529b6673de12561283dd901350764a389c169d0f1966f98dd452d,adware,32,0,0,1,0,0,6,0,0,0,0
75ebe04821a1196e76fb7cd2f521f9b2c8854cd27721cf992ef253c09d85c34e,adware,32,0,0,1,0,0,6,0,0,0,0
60511289efc68f39f35993f9637bf75a9b11e03a366defbca967152ed89a794b,adware,32,0,0,2,0,0,6,0,0,1,0
657e59316744c19d88e553ae52e86bfb0545f114cc5bb29cfb274095afb4bbef,adware,33,0,0,2,0,0,6,0,0,1,0
cd58ebcaf234cc01bdcf023d51b17ee7321013ed919356dabe4ce250dfd006e5,adware,33,0,0,1,1,0,7,0,0,1,0
3ac0e899bda463256c3fdab5c6ef36c250c30f089e6a2402fd2081766075c41e,adware,33,0,0,1,0,0,6,0,0,1,0
00011e3c72f77fd7cebaf0a59c411a5ad5dd4778d30fa085e18e05de77678b92,adware,33,0,0,1,0,0,6,0,0,1,0
26e9b24288621be4b9bc2aacafb6e054f2ce0691cf060aaadd09f12d33025b0f,adware,33,0,1,2,0,0,7,1,0,0,0
4545b68c6af01f78c7dcf46fc2e29e74f0b9af8cbbce70c51622f4df6ee7d37d,adware,33,0,0,1,1,0,7,0,0,1,0
f6ccfe97c8e109798cd707ec5c15e3dd505b7a3203ceef9a5075f31c0608b0c0,adware,33,0,1,2,0,0,7,1,0,0,0
9d1859cc34b55801b5f4a87226f9509dfc224b510a80c7c236a98f737cb4d96a,adware,33,0,0,1,0,0,6,0,0,1,0
00e29c9e76baeeb012be5c9c3d4f8fc1477e70619108dd279fa3b1f9d575be79,adware,32,0,0,1,0,0,6,0,0,1,0
a60bb4856644854e327fca248ccafbbaf4385ccc915c3d152b9ffe1fd592cc01,adware,32,0,1,2,0,0,7,1,0,0,0
ff152235c561cf719ad84adacbe834864d7579d3542ad3b2971527f77757932c,adware,32,0,0,2,0,0,6,0,0,0,0
f1eaf0e8cb88709d394b572386344f49701b279dec6301578136b1a61112ea02,adware,32,0,0,2,0,0,7,0,0,0,0
2b07c5d97952d7c0016ad30270dc80411c4229ba3901813ac33c547548f46831,adware,32,0,0,1,0,0,6,0,0,0,0
134e612ff4c69d05962449407b17d5c07a2ff9c0f5e235cfd86ca9a6f8347a61,adware,33,0,0,1,0,0,7,0,0,0,0
c968c7e156f2d08e2110f1cd2881f8eeed48a60341fb1b03ea53666d73d72937,adware,31,0,0,2,0,0,5,0,0,0,0
74e0f04eb1739d757e49f8bb2f242411aef0cbfefe36206bc6ffc110662ee1f1,adware,34,0,0,2,0,0,6,0,0,0,0
6a1df88dd4169a7c6dc9685c69e8773e1cca0ce7db7180db4bf7bff2787dc6e0,adware,31,0,0,1,0,0,7,0,0,0,0
a809a07a23a123fa58ed4b49ac8229e73c4bbcd81b68a09c6c981873c8ef6998,adware,32,0,0,1,0,0,6,0,0,0,0
e7f633d6655c14240db3495995f10b3818af39bae7244570533b98d59e196e82,adware,32,0,0,2,0,0,7,0,0,0,0
d7ebc94eeca1c5f0b55b1240a7ca8e42a9bc0f477676fada66e30966f1423830,adware,31,0,0,2,0,0,7,0,0,0,0
8c29d37da066f3010b4403a05a26c23ce2976a2e89d6a40cd21a70cf7bfdd906,adware,33,0,1,2,0,0,7,1,0,0,0
2c001465fb7e4c83abe04807759d69d0e83b75afd29a64d745b56fbab38b75b4,adware,32,0,1,2,0,0,7,1,0,0,0
10080b1ca985985363be22deb52dab67667cbfdb39c5a9b5a1bd3592b56ab080,adware,32,0,0,0,1,0,6,0,0,1,0
221dc86eaf25293046003fc1342cb7094b1fcf8b0f511282238909bf19689f81,adware,32,0,0,0,1,0,6,0,0,1,0
ba6506d1132719ecdae64fba5c49237c9fb2265a808ea3ac3b56746d40370fd7,adware,34,0,1,2,0,0,7,1,0,0,0
e00f2586a5b44167641fe1db46135bdc5c54f0406217f434bbda72c3453b8490,adware,34,0,1,2,0,0,7,1,0,0,0
fcc285b973116721b39f6079ddf25133f79a7370c105ba33240242cdffb25298,adware,32,0,0,1,0,0,6,0,0,1,0
418ff3679c2defa663c00fad1db414172612130b3a0daab9ec883de41dd6d507,adware,31,0,0,1,1,0,6,0,0,1,0
61c9fd382000e2f2a386684f3fa17d5425c54f2c2fffb1c8433f17354f2e6d14,adware,33,0,1,2,0,0,7,1,0,0,0
6becc7e43e060749e797897f1d1735f9ebe276a7b340b14dd249b4d99d6d256f,adware,33,0,0,2,0,0,6,0,0,1,0
6f939d5782436401b9d282a7b3107bbb8fe9341d4e35ace12da39de02e900fdd,adware,32,0,0,1,1,0,7,0,0,1,0
c908043e66c701a752a84c88732433036affd409691fddba91f9e3f8445c67f1,adware,31,0,0,1,0,0,6,0,0,1,0
30e4cd520c75b1d498ac8ff8c0f5649c45623371b3a89334bfd0d2fc51576cdf,adware,32,0,0,1,0,0,6,0,0,0,0
c433a6bc5789249d819e80a08cf4beb0c7ae15cbab32115e0e564aa9f1de4c04,adware,32,0,0,1,1,0,6,0,0,1,0
486b113606ba9fbabb749a092655fa7bff01ed55b5cb18ff0299c5281036797d,adware,31,0,0,1,1,0,7,0,0,1,0
3c1f43f9a1338ed539a020b1dd60104180064b65bc8741dd7eba8468d723420c,adware,32,0,0,1,0,0,6,0,0,1,0
dc5db7c02d8fbff74c3d21104e2ffae15341c3789ff47e447346a18df75847f8,adware,31,0,0,1,0,0,6,0,0,0,0
6a392b8b3083b1c4ccb1a57a7c4a5263031e26fb82ed8ff16b747948549d3b51,adware,32,0,0,1,1,0,6,0,0,1,0
8ca19c09da87e1ad15e40d5dd117ab20fa8fb1539eed97a915c89575327b2cc9,adware,31,0,0,1,1,0,6,0,0,1,0
da779be3997d9f18b61e1a926d342386c1cc23e1faf700065541adfdaff7e0f3,adware,31,0,0,1,1,0,6,0,0,1,0
f3115fd3563ade413ad518445791ace15890c6c319b77a75b80eac0529e219e9,adware,31,0,0,1,1,0,6,0,0,1,0
7d50921dac1bd433d8ca356c9f21b309199d4e05f716b6188c68ad78ba8fad2f,adware,31,0,0,1,1,0,6,0,0,1,0
4704588081b7728e31d8398e69125f588c90f3e9321afd1d8dae289a7f8bc60e,adware,31,0,0,1,1,0,6,0,0,1,0
624b3f2fee705d8610151087fb4e4cebd1083cb468c890b213ad57cf9f63ee50,adware,31,0,0,1,1,0,6,0,0,1,0
8d7637091d103ab9595b07b10d0fdf168809f0aabaad5bf90c7e700eeff81311,adware,31,0,0,1,1,0,6,0,0,1,0
56c9a77958165ac3e34042b1ff85069d92f361fdcd0753f9e892796b764b5cfe,adware,31,0,0,1,1,0,6,0,0,1,0
f2d26acb09504d86902668cb76f94acd7b01bdc969a0e971858c516c431eb130,adware,31,0,0,1,1,0,6,0,0,1,0
a007613242b37ab89b2c99824c92b978137fd2d7cb5ab93c5634653090eedc5a,adware,31,0,0,1,0,0,6,0,0,1,0
75520344df190266beded12ef7e3f067f49474eb27a38a9d4b95f379f6aa8bcf,adware,32,0,1,1,0,0,7,1,0,0,0
88041cc775ca783253e7a2e3194453daa54e34712654aab82c8266f49f5f5fd8,adware,31,0,0,1,0,0,6,0,0,1,0
6cbf8d5807d2afcdf492b634d28f68b76f37a98554d3d33d3594e1c1c046b128,adware,31,0,0,1,0,0,6,0,0,1,0
e59b666943fcb347bc88f38311b46dc2b9ebb7f8938823eea9d0ca82f28491f3,adware,32,0,0,1,0,0,6,0,0,0,0
0e2086d8baca29315cf34a392fa25e72dd5022fc021cc6ac709076cc644a5e9d,adware,32,0,0,2,0,0,6,0,0,1,0
382708369d182d23c3f3cf549e5cbead5e5e877789628cceaaf93895c1c5dea0,adware,33,0,0,1,1,0,6,0,0,1,0
6f3065c35fd6fcbd948ca1bd5e5241cea6091a051584e0d70e020585871d12f3,adware,33,0,0,2,0,0,6,0,0,1,0
3ad0e3778cb4b6e6d6234b0ccb35789c18f79a35619fffe2af4ad57d85b39113,adware,31,0,0,1,0,0,6,0,0,1,0
63e64e5cd8d887e644f278d2f5db06530e5f8ad01b22342c3bdb7833aa5ac10c,adware,32,0,0,0,0,0,8,1,0,0,0
14142e5a3efedbc0a816bd51b8fda92f0aeededca0653b15f2b5593ac5e7dd27,adware,33,0,0,1,0,0,7,0,0,0,0
badfb1c60951d511930268f9884d4cdd35ec26f99d03b06d1282935740e9d707,adware,32,0,0,1,1,0,7,0,0,1,0
906ee494aa6520cbf3565e9d32da57fcd6355ea96b56a310dafece387a7033da,adware,33,0,0,1,0,0,7,0,0,1,0
8d6dbec1ea19de61f822a1d135c6ec974f4d234cd2e9a894b21cbd3752aa3d7b,adware,33,0,0,1,0,0,6,0,0,1,0
6cf0e12bec68a9746c54e26854ce9b0ce1eb817e2ae8e07e4c382f645c19df28,adware,33,0,0,1,0,0,6,0,0,1,0
e9be1bd5f29756b8ca2b37467fdbc16f106f102210016758ff4b4c58095a4c7d,adware,35,0,0,1,0,0,6,0,0,0,0
7917c487a34f66c83ff340750b6aef1dc53ebd7d0ca175e12464481f5e573349,adware,31,0,0,2,0,0,7,0,0,0,0
ccaeb603b8f790c3780da07ffcfd0f853f3179c1e7ade0a16bba4ee09beb65bd,adware,31,0,0,1,1,0,6,0,0,1,0
ed89e561e730f24fc3b469e0374dfce8b1837ff7778ae3418209d8ec483991d4,adware,32,0,0,1,1,0,6,0,0,1,0
b1163eee6013aadc422a643e115704888f2b15f0df8f659c39be209ab43895a3,adware,31,0,0,1,0,0,6,0,0,1,0
0af473a4ae6f7aa0962892ecf561be2bc3f7306e8495b3302abf1f5a999294d8,adware,32,0,0,1,1,0,6,0,0,1,0
87be0938a2988b5fc6fb50cddffc295a4eb42bff2f8d296f134f54354f6f9e1b,adware,32,0,0,1,1,0,7,0,0,1,0
2db2e42be59e888b50916f61afb3af0606aea012465e61d24107876eacf23965,adware,33,0,0,1,1,0,6,0,0,1,0
ae0c3cdb8e956847438c75b839ee76fef70e9a308f92521207a552cf8ab9fff1,adware,32,0,0,1,1,0,6,0,0,1,0
69cbdf1cec8959080c8e0458b1e6ad7dccb1fdee9490c8983b5860d6eba50d9e,adware,32,0,0,1,1,0,6,0,0,1,0
293b9bda3aad2c3bcc5c9db1dc85ad39e8ade69d6461c07a32d403a65d658918,adware,33,0,0,0,0,0,6,0,0,0,0
966f6c001bbda850f49de91b51f4f989abe6da4f64b7ec3e27d2b5927b5eb532,adware,33,0,0,1,0,0,6,0,0,0,0
096f458c9f4e5b6c8044e9d0c3218fab209ce9f19b901d3b00e609886c064d00,adware,31,0,0,1,0,0,6,0,0,0,0
34e588f3d961a56183d00595d15cbb5f8b0c32be1ab589c1ed95b1dc3a54d56a,adware,31,0,0,1,0,0,6,0,0,0,0
5340ff51d1e73f6e2094ea2bcd9a449b07975fef464663df6028290445fe2f6c,adware,32,0,0,1,1,0,6,0,0,1,0
2db2f89f0e5e9032267c3f1943c3b55632ff9eae49f7334eefca7fe2bbd135ee,adware,31,0,0,2,0,0,6,0,0,0,0
3f6817e8ebf04d93d89d586a2bdc04fa205b908918dbae80edd48b7a13f8d272,adware,32,0,0,1,0,0,6,0,0,0,0
6ba3b45733238081b9900d97fbdd4f1d75b16ed47cc4729aa87cb3fe8cdae828,adware,32,0,1,0,0,0,7,0,0,0,0
b4d562958c6d21dd684dc9529b0069a2ab94f4249933d333b905013213963985,adware,33,0,0,1,0,0,5,0,0,0,0
6a7791e9b3ec9e4c61d95fa187f3f1745b85682aea11845d52b9bf040954ff8b,adware,33,0,0,1,0,0,7,0,0,0,0
fd48fa085b1c8d781adfa796a916b4ecb73d50ed5771c626b03670cebc930d5d,adware,31,0,0,1,1,0,6,0,0,1,0
f13405cc1551fc1e957a25c90511fbea1a4f6111726c6fb7d27b329551d54634,adware,33,0,0,1,1,0,6,0,0,1,0
be45062a6a3edefe307c43e5e94e81fc29192bf2e922ca7ee455f518ada5bcef,adware,33,0,0,1,1,0,6,0,0,1,0
013bc0a63121c9578140fdc79be9f37b5a466524ed71946a3315abc59fa5959a,adware,31,0,0,1,0,0,6,0,0,1,0
f863eb6c2b11c9786cd7c7e15e79d97d3662bc7c8c2ca8f3219534d368978ae1,adware,32,0,0,1,1,0,6,0,0,1,0
eb55b0a834b47d84bde099a2f8dbe97c25cced3a86222ff13e792499bfbc82f7,adware,33,0,1,2,0,0,7,1,0,0,0
f34fbce2b6a1491c933e5744b399378eb9fd0924ef44bba1c68a7c5bdeee4485,adware,31,0,0,1,0,0,6,0,0,0,0
a66bb40fafc3922c15411b4634ac954c6cb1f6fcda5dae31c1278f84c406b320,adware,34,0,0,1,0,0,6,0,0,0,0
e86744a42775d90194ab64bda15fe264b3991e0e0281499ae3c96e37ccce6c5e,adware,31,0,0,1,0,0,6,0,0,1,0
080a70f9407b06b579610dfba182457c39b47e794735126d779d6962ffe03834,adware,33,0,0,1,0,0,6,0,0,0,0
acebbf3be8107d063b157833034f03f33b4b0202cdee60f528a7e84a3d97ca78,adware,33,0,0,1,1,0,6,0,0,1,0
ad2573f014fc79d546270ab66cd19d7036167c0925c52fc71c843e810a6345ee,adware,33,0,1,2,0,0,7,1,0,0,0
09b2b9fc1acf5e04912e7121b643d94b721d74c98ef8617b3db6ae93734e44ff,adware,31,0,1,2,0,0,7,1,0,0,0
f97dc86f031d92c1f68a395a6b3272b1b6cfcadfe526c3fc4003a651a95d6b78,adware,33,0,1,2,0,0,7,1,0,0,0
22b80a01cef18060e701a584e20d8cfd8245d6648d72118f0a486458250626e9,adware,31,0,0,1,0,0,6,0,0,0,0
5674fc110b9013e18846cbc1a23bd5d0c9ab9535c084227e5fcb5ca36eb8ccd1,adware,32,0,0,1,1,0,6,0,0,1,0
c2ea89d98405802b37c8c2fc959012680d87fe8dc23b5501027e269e3bb9df17,adware,32,0,0,1,0,0,6,0,0,1,0
312eeba1659193e3f1ddc8c22cf39ed5b6d7284a0b3309bc6aeed97dac07203a,adware,33,0,0,1,1,0,6,0,0,1,0
c541af3ed90f11bb2ed66150368025067dd7b17cd7598caedc7d0c7cc599cd2a,adware,31,0,0,1,0,0,6,0,0,1,0
91187af27bd19f2b8c91fd875c31e5b980f17bdd1a33234e6f7e9dfbecb89431,adware,31,0,0,1,0,0,6,0,0,0,0
6d691f638f31fc3b75aa92f687cdbc9fab6567441b5a512600000bd1283dd014,adware,32,0,0,1,1,0,6,0,0,1,0
9c20a758f5d8ac9e8e40a3844c617c07d7258ee019da7f76212218e317e5959a,adware,31,0,0,1,0,0,6,0,0,1,0
fe28caa0bc1fe0e2fea14df38ecdf60da2ade8ee3543b81dfd3e580aefc17045,adware,31,0,0,1,0,0,6,0,0,1,0
196a89e99ab0a5f85a491af06f7e48142e84f4495e991f48d8afa876797003ba,adware,31,0,0,1,0,0,6,0,0,0,0
248df6327eea29f163ba9db7f5659f58d807043e332e2b24c8bbc531fcaf0db4,adware,33,0,0,1,1,0,6,0,0,1,0
43f2fe555c610e7271707575591c3b31c2792b7cf94ea36f869a3bc2314b30c7,adware,31,0,0,1,0,0,6,0,0,1,0
